ID	SizeFraction	Kingdom	Superphylum	Phylum	Class	Order	Family	Genus	Species
bn_ASV_000220	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Kiloniella	Kiloniella_laminariae
bn_ASV_000221	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	Puniceispirillales_SAR116	Puniceispirillales_SAR116	uncultured_bacterium
bn_ASV_000222	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_AEGEAN-169	Rhodospirillales_AEGEAN-169	uncultured_bacterium
bn_ASV_000223	nano	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina	uncultured_marine_bacterium
bn_ASV_000226	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_HOC36	Gammaproteobacteria_HOC36	Gammaproteobacteria_HOC36	uncultured_bacterium
bn_ASV_000227	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_bacterium
bn_ASV_000230	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_I	SAR11_Clade_Ib	uncultured_bacterium
bn_ASV_000232	nano	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	uncultured_bacterium
bn_ASV_000233	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_marine_bacterium
bn_ASV_000234	nano	Bacteria	Planctomycetes	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	uncultured_bacterium
bn_ASV_000235	nano	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	uncultured_bacterium
bn_ASV_000238	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_bacterium
bn_ASV_000239	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS5	uncultured_bacterium
bn_ASV_000240	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_I	SAR11_Clade_Ib	uncultured_bacterium
bn_ASV_000241	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter	uncultured_bacterium
bn_ASV_000242	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	Puniceispirillales_SAR116	Puniceispirillales_SAR116	unidentified_marine_bacterioplankton
bn_ASV_000244	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS4	uncultured_marine_bacterium
bn_ASV_000245	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	uncultured_bacterium
bn_ASV_000248	nano	Bacteria	Planctomycetes	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	marine_metagenome
bn_ASV_000249	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	uncultured_gamma_proteobacterium_CHAB-III-7
bn_ASV_000251	nano	Bacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_X	Micrococcales	Microbacteriaceae	DS001	marine_metagenome
bn_ASV_000252	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	uncultured_bacterium
bn_ASV_000256	nano	Bacteria	Proteobacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_SAR324	Deltaproteobacteria_SAR324	Deltaproteobacteria_SAR324	uncultured_bacterium
bn_ASV_000257	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriales_NS9	Flavobacteriales_NS9	uncultured_bacterium
bn_ASV_000262	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_I	SAR11_Clade_I	uncultured_marine_bacterium
bn_ASV_000265	nano	Bacteria	Planctomycetes	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rubripirellula	uncultured_planctomycete_6N14
bn_ASV_000267	nano	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313	uncultured_marine_cyanobacterium
bn_ASV_000268	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriales_NS9	Flavobacteriales_NS9	uncultured_Flavobacteriia_bacterium
bn_ASV_000269	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Kiloniella	Kiloniella_laminariae
bn_ASV_000271	nano	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	marine_metagenome
bn_ASV_000272	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingomonas_sp._ZP1
bn_ASV_000273	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_II	SAR11_Clade_II	uncultured_bacterium
bn_ASV_000276	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS4	uncultured_marine_bacterium
bn_ASV_000277	nano	Bacteria	Epsilonbacteraeota	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter_cryaerophilus
bn_ASV_000279	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_X	Alphaproteobacteria_X	Alphaproteobacteria_X	uncultured_bacterium
bn_ASV_000280	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS2b	uncultured_marine_bacterium
bn_ASV_000281	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriales_NS11-12	Sphingobacteriales_NS11-12	marine_metagenome
bn_ASV_000282	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_marine_bacterium
bn_ASV_000283	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	uncultured_bacterium
bn_ASV_000284	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_IV	SAR11_Clade_IV	uncultured_marine_bacterium
bn_ASV_000285	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	uncultured_bacterium
bn_ASV_000286	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter_sp._TB15
bn_ASV_000288	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculales_PS1	Parvibaculales_PS1	uncultured_bacterium
bn_ASV_000289	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_marine_bacterium
bn_ASV_000290	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculales_OCS116	Parvibaculales_OCS116	uncultured_marine_bacterium
bn_ASV_000291	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_S25-593	Rickettsiales_S25-593	uncultured_bacterium
bn_ASV_000293	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS4	uncultured_bacterium
bn_ASV_000294	nano	Bacteria	Chloroflexi	Chloroflexi	Dehalococcoidia	Dehalococcoidia_SAR202	Dehalococcoidia_SAR202	Dehalococcoidia_SAR202	marine_metagenome
bn_ASV_000295	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_OM60	marine_metagenome
bn_ASV_000297	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis	Oceanicaulis_sp._HTCC2633
bn_ASV_000298	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	uncultured_bacterium
bn_ASV_000299	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	uncultured_bacterium
bn_ASV_000301	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS2b	uncultured_marine_bacterium
bn_ASV_000302	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_X	uncultured_bacterium
bn_ASV_000303	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	uncultured_bacterium
bn_ASV_000304	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_gamma_proteobacterium
bn_ASV_000306	nano	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	uncultured_marine_bacterium
bn_ASV_000307	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	uncultured_Vibrio_sp
bn_ASV_000308	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_I	SAR11_Clade_Ia	uncultured_bacterium
bn_ASV_000311	nano	Bacteria	Dadabacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales_X	Dadabacteriales_X	metagenome
bn_ASV_000314	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	marine_metagenome
bn_ASV_000318	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_III	SAR11_Clade_III	uncultured_bacterium
bn_ASV_000319	nano	Bacteria	Proteobacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_SAR324	Deltaproteobacteria_SAR324	Deltaproteobacteria_SAR324	uncultured_bacterium
bn_ASV_000320	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	Nisaeaceae_OM75	marine_metagenome
bn_ASV_000322	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_OM60	uncultured_gamma_proteobacterium
bn_ASV_000324	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	uncultured_Bacteroidetes_bacterium
bn_ASV_000325	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	uncultured_gamma_proteobacterium
bn_ASV_000326	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	uncultured_marine_bacterium
bn_ASV_000328	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_II	SAR11_Clade_II	uncultured_bacterium
bn_ASV_000329	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS5	uncultured_marine_bacterium
bn_ASV_000330	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	uncultured_marine_bacterium
bn_ASV_000331	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	marine_metagenome
bn_ASV_000332	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	Loktanella_soesokkakensis
bn_ASV_000333	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	uncultured_bacterium
bn_ASV_000334	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_OM182	Gammaproteobacteria_OM182	Gammaproteobacteria_OM182	uncultured_bacterium
bn_ASV_000335	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_marine_bacterium
bn_ASV_000341	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS5	uncultured_marine_bacterium
bn_ASV_000345	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Spongiispira	Spongiispira_norvegica
bn_ASV_000347	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_II	SAR11_Clade_II	uncultured_bacterium
bn_ASV_000348	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_X	uncultured_bacterium
bn_ASV_000353	nano	Bacteria	Cyanobacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	uncultured_bacterium
bn_ASV_000359	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_organism
bn_ASV_000361	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae_X	uncultured_marine_bacterium
bn_ASV_000362	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Tenderiales	Tenderiaceae	Candidatus_Tenderia	uncultured_gamma_proteobacterium
bn_ASV_000364	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	Puniceispirillales_SAR116	Puniceispirillales_SAR116	uncultured_marine_bacterium
bn_ASV_000367	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	marine_metagenome
bn_ASV_000375	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_X	uncultured_bacterium
bn_ASV_000376	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7	uncultured_bacterium
bn_ASV_000377	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	Oleiphilus_sp._HI0080
bn_ASV_000378	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	Verrucomicrobiae_Arctic97B-4	uncultured_bacterium
bn_ASV_000379	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiales_DEV007	Verrucomicrobiales_DEV007	uncultured_bacterium
bn_ASV_000380	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_UBA10353	Gammaproteobacteria_UBA10353	Gammaproteobacteria_UBA10353	unidentified_marine_bacterioplankton
bn_ASV_000382	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriales_NS9	Flavobacteriales_NS9	uncultured_bacterium
bn_ASV_000383	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	Nisaeaceae_OM75	uncultured_bacterium
bn_ASV_000385	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	uncultured_Halomonas_sp
bn_ASV_000386	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_marine_bacterium
bn_ASV_000388	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriales_NS9	Flavobacteriales_NS9	uncultured_bacterium
bn_ASV_000389	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Fulvimarina	Fulvimarina_manganoxydans
bn_ASV_000391	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_AEGEAN-169	Rhodospirillales_AEGEAN-169	uncultured_marine_bacterium
bn_ASV_000393	nano	Bacteria	Proteobacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_SAR324	Deltaproteobacteria_SAR324	Deltaproteobacteria_SAR324	uncultured_marine_bacterium
bn_ASV_000395	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_AEGEAN-169	Rhodospirillales_AEGEAN-169	uncultured_bacterium
bn_ASV_000397	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriales_NS9	Flavobacteriales_NS9	uncultured_bacterium
bn_ASV_000398	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	uncultured_bacterium
bn_ASV_000399	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_marine_bacterium
bn_ASV_000400	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS4	uncultured_marine_bacterium
bn_ASV_000401	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	uncultured_bacterium
bn_ASV_000402	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_marine_bacterium
bn_ASV_000403	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	uncultured_bacterium
bn_ASV_000406	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	Parvibaculaceae_X	uncultured_alpha_proteobacterium
bn_ASV_000409	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	Puniceispirillales_X	Puniceispirillales_X	uncultured_bacterium
bn_ASV_000411	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_SAR86_cluster_bacterium
bn_ASV_000412	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS4	uncultured_marine_bacterium
bn_ASV_000413	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS5	uncultured_marine_bacterium
bn_ASV_000414	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_II	SAR11_Clade_II	uncultured_bacterium
bn_ASV_000415	nano	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	uncultured_marine_bacterium
bn_ASV_000416	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella_jejuensis
bn_ASV_000417	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_bacterium
bn_ASV_000419	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7	uncultured_bacterium
bn_ASV_000423	nano	Bacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_X	Micrococcales	Microbacteriaceae	DS001	marine_metagenome
bn_ASV_000425	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	uncultured_Verrucomicrobia_bacterium
bn_ASV_000426	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	Gammaproteobacteria_SAR86	uncultured_bacterium
bn_ASV_000427	nano	Bacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_X	Actinobacteria_PeM15	Actinobacteria_PeM15	Actinobacteria_PeM15	uncultured_marine_bacterium
bn_ASV_000430	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS4	uncultured_bacterium
bn_ASV_000431	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_UBA10353	Gammaproteobacteria_UBA10353	Gammaproteobacteria_UBA10353	uncultured_bacterium
bn_ASV_000432	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_KI89A	Gammaproteobacteria_KI89A	Gammaproteobacteria_KI89A	uncultured_bacterium
bn_ASV_000433	nano	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina	uncultured_bacterium
bn_ASV_000436	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionales_X	Micavibrionales_X	uncultured_alpha_proteobacterium
bn_ASV_000437	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11_Clade_I	SAR11_Clade_Ib	uncultured_bacterium
bn_ASV_000439	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus	uncultured_bacterium
bn_ASV_000440	nano	Bacteria	Chloroflexi	Chloroflexi	Dehalococcoidia	Dehalococcoidia_SAR202	Dehalococcoidia_SAR202	Dehalococcoidia_SAR202	marine_metagenome
bn_ASV_000442	nano	Bacteria	Verrucomicrobia	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	uncultured_marine_bacterium
bn_ASV_000443	nano	Bacteria	Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_AEGEAN-169	Rhodospirillales_AEGEAN-169	uncultured_marine_bacterium
bn_ASV_000445	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NS4	uncultured_Flavobacteriia_bacterium
bn_ASV_000446	nano	Bacteria	Chloroflexi	Chloroflexi	Dehalococcoidia	Dehalococcoidia_SAR202	Dehalococcoidia_SAR202	Dehalococcoidia_SAR202	uncultured_bacterium
bn_ASV_000453	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriales_NS9	Flavobacteriales_NS9	uncultured_bacterium
bn_ASV_000454	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylophilaceae_OM43	marine_metagenome
bn_ASV_000455	nano	Bacteria	Bacteroidetes	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_X	uncultured_Bacteroidetes_bacterium
bn_ASV_000457	nano	Bacteria	Proteobacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	uncultured_bacterium
bn_ASV_000458	nano	Bacteria	Dadabacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales_X	Dadabacteriales_X	marine_metagenome
